@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureOutOfBagError numeric

@data

car,10,9,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,1556,172,157,15,0,91.27907,8.72093,0,0.809735,0.058019,0.169038,25.428432,50.204905,205.600818,47.027221,158.573596,1.195354,0.273414,0.92194,162.741022,0.946169,13432.806136,0.958678,116,0.078431,4,0.921569,47,0.041322,5,0.966667,0.958678,0.962656,0.875366,0.989629,0.995991,0.912791,0.064826,0.935174,0.087209,0.916379,0.912791,0.914283,0.84283,0.988145,0.961623,0.779638,0.912791,0.013,0,0.015625,0,15.625,0,235202,134376,16736,99.418605,34.883721,?,-1
car,10,10,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,1556,172,155,17,0,90.116279,9.883721,0,0.790244,0.064488,0.177448,28.321742,52.825365,203.165367,51.907854,151.257512,1.181194,0.30179,0.879404,156.064982,0.907355,12865.095256,0.92562,112,0.019608,1,0.980392,50,0.07438,9,0.99115,0.92562,0.957265,0.871659,0.98655,0.99489,0.901163,0.036587,0.963413,0.098837,0.913269,0.901163,0.903129,0.830625,0.985169,0.970437,0.760528,0.901163,0.016,0,0.015625,0,15.625,0,227340,134376,16736,99.418605,34.738372,?,-1
balance-scale,1,1,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,562,63,55,8,0,87.301587,12.698413,0,0.764706,0.16491,0.256599,43.395451,58.87218,83.196146,38.570155,44.625991,1.320574,0.612225,0.708349,46.718306,0.74156,3535.824426,0.931034,27,0.088235,3,0.911765,31,0.068966,2,0.9,0.931034,0.915254,0.841095,0.982759,0.981589,0.873016,0.10831,0.89169,0.126984,?,0.873016,?,?,0.959207,0.917836,?,0.873016,0.009,0,0.015625,0,15.625,0,87035,40076,5645,98.412698,75.661376,?,-1
balance-scale,1,2,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,562,63,50,13,0,79.365079,20.634921,0,0.617647,0.208483,0.317448,54.861591,72.832816,83.196146,51.595223,31.600923,1.320574,0.818972,0.501602,38.28038,0.607625,2897.209131,0.862069,25,0.205882,7,0.794118,27,0.137931,4,0.78125,0.862069,0.819672,0.654199,0.923935,0.934881,0.793651,0.176004,0.823996,0.206349,?,0.793651,?,?,0.898451,0.853694,?,0.793651,0.007,0,0,0,0,0,82250,40076,5645,98.412698,74.074074,?,-1
balance-scale,1,3,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,562,63,49,14,0,77.777778,22.222222,0,0.592798,0.211527,0.317459,55.662736,72.835388,83.196146,53.029533,30.166613,1.320574,0.841739,0.478835,38.431193,0.610019,2908.623262,0.896552,26,0.176471,6,0.823529,28,0.103448,3,0.8125,0.896552,0.852459,0.7179,0.922921,0.912412,0.777778,0.177372,0.822628,0.222222,0.726918,0.777778,0.751293,0.597264,0.896616,0.858935,0.54404,0.777778,0.007,0,0,0,0,0,77740,40076,5645,96.825397,81.481481,?,-1
balance-scale,1,4,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,562,63,56,7,0,88.888889,11.111111,0,0.794118,0.15366,0.262664,40.435178,60.263707,83.196146,43.263096,39.93305,1.320574,0.686716,0.633858,46.963377,0.74545,3554.372365,0.931034,27,0.029412,1,0.970588,33,0.068966,2,0.964286,0.931034,0.947368,0.904379,0.981744,0.980572,0.888889,0.094771,0.905229,0.111111,?,0.888889,?,?,0.945732,0.911998,?,0.888889,0.008,0,0.015625,0,15.625,0,90364,40076,5645,95.238095,65.608466,?,-1
balance-scale,1,5,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,562,63,53,10,0,84.126984,15.873016,0,0.705882,0.196996,0.292414,51.838795,67.08916,83.196146,43.547784,39.648362,1.320574,0.691235,0.629339,41.61278,0.66052,3149.418218,0.896552,26,0.147059,5,0.852941,29,0.103448,3,0.83871,0.896552,0.866667,0.747223,0.952333,0.946083,0.84127,0.135387,0.864613,0.15873,?,0.84127,?,?,0.935864,0.889628,?,0.84127,0.007,0,0,0,0,0,84173,40076,5645,100,78.306878,?,-1
balance-scale,1,6,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,563,62,49,13,0,79.032258,20.967742,0,0.624418,0.195855,0.298839,51.994289,69.248542,79.57723,46.093269,33.483961,1.283504,0.74344,0.540064,37.368055,0.602711,2819.435647,0.827586,24,0.090909,3,0.909091,30,0.172414,5,0.888889,0.827586,0.857143,0.74134,0.951933,0.957307,0.790323,0.132015,0.867985,0.209677,0.792982,0.790323,0.790707,0.659825,0.915942,0.891904,0.563492,0.790323,0.008,0,0.015625,0,15.625,0,86093,40145,5576,98.387097,77.419355,?,-1
balance-scale,1,7,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,563,62,50,12,0,80.645161,19.354839,0,0.649553,0.17801,0.290003,46.806003,66.477596,82.079511,49.513012,32.566499,1.323863,0.798597,0.525266,42.129956,0.679515,3189.426032,0.857143,24,0.147059,5,0.852941,29,0.142857,4,0.827586,0.857143,0.842105,0.708227,0.956933,0.961196,0.806452,0.140113,0.859887,0.193548,0.766048,0.806452,0.785682,0.663242,0.920639,0.893454,0.569591,0.806452,0.007,0.001,0,0,0,0,89183,40145,5576,96.774194,70.967742,?,-1
balance-scale,1,8,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,563,62,52,10,0,83.870968,16.129032,0,0.701493,0.184807,0.287735,48.593089,65.957557,82.079511,44.176741,37.90277,1.323863,0.712528,0.611335,42.279082,0.681921,3200.715559,0.928571,26,0.147059,5,0.852941,29,0.071429,2,0.83871,0.928571,0.881356,0.777844,0.960084,0.956779,0.83871,0.137284,0.862716,0.16129,?,0.83871,?,?,0.929059,0.890029,?,0.83871,0.007,0.001,0,0,0,0,90603,40145,5576,98.387097,71.505376,?,-1
balance-scale,1,9,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,563,62,52,10,0,83.870968,16.129032,0,0.704621,0.166412,0.268341,43.756364,61.511952,82.079511,37.548891,44.53062,1.323863,0.605627,0.718236,46.721067,0.753566,3536.993693,0.931034,27,0.151515,5,0.848485,28,0.068966,2,0.84375,0.931034,0.885246,0.7783,0.973877,0.972184,0.83871,0.125416,0.874584,0.16129,0.783979,0.83871,0.810218,0.710165,0.957595,0.913712,0.58748,0.83871,0.008,0,0.015625,0,15.625,0,95149,40145,5576,100,69.892473,?,-1
balance-scale,1,10,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,563,62,55,7,0,88.709677,11.290323,0,0.790944,0.15927,0.253365,41.878583,58.078921,82.079511,37.565306,44.514206,1.323863,0.605892,0.717971,46.547456,0.750765,3523.850546,0.931034,27,0.151515,5,0.848485,28,0.068966,2,0.84375,0.931034,0.885246,0.7783,0.979101,0.978392,0.887097,0.097435,0.902565,0.112903,?,0.887097,?,?,0.965607,0.920675,?,0.887097,0.007,0,0,0,0,0,83920,40145,5576,96.774194,70.967742,?,-1
balance-scale,2,1,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,562,63,54,9,0,85.714286,14.285714,0,0.735294,0.174671,0.268011,45.964148,61.490525,83.196146,40.693697,42.502449,1.320574,0.645932,0.674642,44.75843,0.710451,3387.493376,0.931034,27,0.147059,5,0.852941,29,0.068966,2,0.84375,0.931034,0.885246,0.781601,0.967546,0.965011,0.857143,0.121849,0.878151,0.142857,?,0.857143,?,?,0.951447,0.909972,?,0.857143,0.009,0,0.015625,0,15.625,0,86282,40076,5645,98.412698,76.719577,?,-1
balance-scale,2,2,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,562,63,56,7,0,88.888889,11.111111,0,0.796399,0.159113,0.253226,41.869965,58.0983,83.196146,38.842861,44.353285,1.320574,0.616553,0.70402,48.103512,0.763548,3640.662217,0.965517,28,0.088235,3,0.911765,31,0.034483,1,0.903226,0.965517,0.933333,0.874625,0.986815,0.98619,0.888889,0.082601,0.917399,0.111111,0.831541,0.888889,0.859259,0.802251,0.959207,0.921045,0.622222,0.888889,0.009,0,0.015625,0,15.625,0,86507,40076,5645,98.412698,71.957672,?,-1
balance-scale,2,3,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,562,63,54,9,0,85.714286,14.285714,0,0.741096,0.153225,0.257385,40.320629,59.052418,83.196146,35.910805,47.285341,1.320574,0.570013,0.750561,49.091522,0.779231,3715.438695,0.931034,27,0.058824,2,0.941176,32,0.068966,2,0.931034,0.931034,0.931034,0.872211,0.982759,0.980481,0.857143,0.109678,0.890322,0.142857,0.842262,0.857143,0.843649,0.754319,0.96101,0.917491,0.689736,0.857143,0.007,0,0,0,0,0,88630,40076,5645,100,70.899471,?,-1
balance-scale,2,4,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,562,63,52,11,0,82.539683,17.460317,0,0.676471,0.190262,0.295589,50.066824,67.817776,83.196146,50.566808,32.629338,1.320574,0.802648,0.517926,40.365138,0.640716,3054.991804,0.931034,27,0.235294,8,0.764706,26,0.068966,2,0.771429,0.931034,0.84375,0.697867,0.933063,0.921406,0.825397,0.148926,0.851074,0.174603,?,0.825397,?,?,0.899369,0.874475,?,0.825397,0.008,0,0.015625,0,15.625,0,79727,40076,5645,95.238095,73.015873,?,-1
balance-scale,2,5,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,562,63,54,9,0,85.714286,14.285714,0,0.735294,0.179783,0.272503,47.309264,62.52097,83.196146,38.915937,44.280209,1.320574,0.617713,0.70286,45.60218,0.723844,3451.351622,0.931034,27,0.147059,5,0.852941,29,0.068966,2,0.84375,0.931034,0.885246,0.781601,0.966531,0.964956,0.857143,0.121849,0.878151,0.142857,?,0.857143,?,?,0.95193,0.904835,?,0.857143,0.007,0,0,0,0,0,83242,40076,5645,100,78.835979,?,-1
balance-scale,2,6,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,563,62,53,9,0,85.483871,14.516129,0,0.731214,0.18298,0.281178,48.112884,64.454649,82.079511,40.91059,41.168921,1.323863,0.659848,0.664015,42.9467,0.692689,3251.257227,0.892857,25,0.147059,5,0.852941,29,0.107143,3,0.833333,0.892857,0.862069,0.742684,0.953256,0.951277,0.854839,0.12311,0.87689,0.145161,?,0.854839,?,?,0.944728,0.899641,?,0.854839,0.009,0,0.015625,0,15.625,0,87288,40145,5576,100,75.806452,?,-1
balance-scale,2,7,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,563,62,51,11,0,82.258065,17.741935,0,0.675701,0.184313,0.296302,48.463403,67.921552,82.079511,2185.531746,-2103.452235,1.323863,35.250512,-33.926649,41.108435,0.663039,3112.092357,0.964286,27,0.176471,6,0.823529,28,0.035714,1,0.818182,0.964286,0.885246,0.785754,0.948004,0.936305,0.822581,0.137807,0.862193,0.177419,0.770423,0.822581,0.793676,0.683066,0.903912,0.876799,0.575784,0.822581,0.007,0,0.015625,0,15.625,0,77679,40145,5576,95.16129,73.655914,?,-1
balance-scale,2,8,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,563,62,48,14,0,77.419355,22.580645,0,0.575758,0.208028,0.311037,55.225851,72.075247,79.57723,48.285372,31.291858,1.283504,0.778796,0.504707,36.036047,0.581227,2718.935028,0.827586,24,0.242424,8,0.757576,25,0.172414,5,0.75,0.827586,0.786885,0.584247,0.904911,0.907504,0.774194,0.198436,0.801564,0.225806,?,0.774194,?,?,0.898258,0.869231,?,0.774194,0.008,0,0,0,0,0,86143,40145,5576,96.774194,75.268817,?,-1
balance-scale,2,9,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,563,62,53,9,0,85.483871,14.516129,0,0.730695,0.182041,0.282635,47.865991,64.788643,82.079511,42.669545,39.409967,1.323863,0.688218,0.635645,41.404831,0.66782,3134.530844,0.965517,28,0.242424,8,0.757576,25,0.034483,1,0.777778,0.965517,0.861538,0.73116,0.956635,0.954167,0.854839,0.126675,0.873325,0.145161,?,0.854839,?,?,0.9412,0.900659,?,0.854839,0.007,0,0,0,0,0,85993,40145,5576,98.387097,74.731183,?,-1
balance-scale,2,10,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,563,62,55,7,0,88.709677,11.290323,0,0.790944,0.172351,0.268625,45.318056,61.577145,82.079511,42.600243,39.479268,1.323863,0.687101,0.636762,44.644384,0.720071,3379.779485,0.965517,28,0.121212,4,0.878788,29,0.034483,1,0.875,0.965517,0.918033,0.842985,0.976489,0.980084,0.887097,0.096544,0.903456,0.112903,?,0.887097,?,?,0.941635,0.909979,?,0.887097,0.007,0,0.015625,0,15.625,0,76598,40145,5576,96.774194,77.419355,?,-1
balance-scale,3,1,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,562,63,51,12,0,80.952381,19.047619,0,0.65097,0.194536,0.29867,51.191528,68.524586,83.196146,45.481246,37.7149,1.320574,0.721925,0.598649,41.073585,0.651962,3108.609823,0.896552,26,0.176471,6,0.823529,28,0.103448,3,0.8125,0.896552,0.852459,0.7179,0.945233,0.942408,0.809524,0.150295,0.849705,0.190476,0.757606,0.809524,0.782501,0.655969,0.925448,0.883075,0.566639,0.809524,0.008,0,0,0,0,0,86182,40076,5645,100,76.190476,?,-1
balance-scale,3,2,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,562,63,54,9,0,85.714286,14.285714,0,0.735294,0.173086,0.284228,45.547164,65.211099,83.196146,41.600777,41.595369,1.320574,0.66033,0.660244,45.804645,0.727058,3466.675009,0.965517,28,0.176471,6,0.823529,28,0.034483,1,0.823529,0.965517,0.888889,0.789047,0.96856,0.965399,0.857143,0.121849,0.878151,0.142857,?,0.857143,?,?,0.94116,0.893102,?,0.857143,0.007,0,0.015625,0,15.625,0,88894,40076,5645,98.412698,67.195767,?,-1
balance-scale,3,3,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,562,63,55,8,0,87.301587,12.698413,0,0.767313,0.162114,0.26119,42.65971,59.925553,83.196146,41.629108,41.567038,1.320574,0.660779,0.659794,46.981353,0.745736,3555.732827,0.931034,27,0.117647,4,0.882353,30,0.068966,2,0.870968,0.931034,0.9,0.810924,0.974645,0.974722,0.873016,0.09614,0.90386,0.126984,0.816692,0.873016,0.843915,0.772928,0.941659,0.910646,0.611111,0.873016,0.008,0,0,0,0,0,84159,40076,5645,95.238095,69.84127,?,-1
balance-scale,3,4,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,562,63,55,8,0,87.301587,12.698413,0,0.764706,0.177403,0.268325,46.683023,61.56255,83.196146,40.909992,42.286154,1.320574,0.649365,0.671209,44.807756,0.711234,3391.226524,0.965517,28,0.147059,5,0.852941,29,0.034483,1,0.848485,0.965517,0.903226,0.816803,0.976673,0.974065,0.873016,0.10831,0.89169,0.126984,?,0.873016,?,?,0.951077,0.9098,?,0.873016,0.007,0,0.015625,0,15.625,0,86243,40076,5645,98.412698,79.89418,?,-1
balance-scale,3,5,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,562,63,54,9,0,85.714286,14.285714,0,0.738227,0.181009,0.280002,47.63183,64.241646,83.196146,43.694322,39.501824,1.320574,0.693561,0.627013,43.139823,0.684759,3264.99082,0.896552,26,0.058824,2,0.941176,32,0.103448,3,0.928571,0.896552,0.912281,0.840289,0.972617,0.972215,0.857143,0.109678,0.890322,0.142857,0.806523,0.857143,0.82911,0.747052,0.946022,0.905565,0.60039,0.857143,0.007,0,0.015625,0,15.625,0,84034,40076,5645,100,78.306878,?,-1
balance-scale,3,6,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,563,62,53,9,0,85.483871,14.516129,0,0.727273,0.163461,0.276486,43.394581,64.068775,79.57723,41.330714,38.246516,1.283504,0.666624,0.616879,44.534771,0.718303,3360.167352,0.931034,27,0.212121,7,0.787879,26,0.068966,2,0.794118,0.931034,0.857143,0.720799,0.949843,0.947919,0.854839,0.127566,0.872434,0.145161,?,0.854839,?,?,0.928852,0.903337,?,0.854839,0.007,0,0,0,0,0,81258,40145,5576,96.774194,67.204301,?,-1
balance-scale,3,7,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,563,62,50,12,0,80.645161,19.354839,0,0.641618,0.205311,0.310116,53.984442,71.088016,82.079511,49.71278,32.366731,1.323863,0.801819,0.522044,38.282075,0.617453,2898.124282,0.862069,25,0.212121,7,0.787879,26,0.137931,4,0.78125,0.862069,0.819672,0.648931,0.916928,0.927708,0.806452,0.165632,0.834368,0.193548,?,0.806452,?,?,0.911383,0.874999,?,0.806452,0.009,0,0.015625,0,15.625,0,86621,40145,5576,98.387097,77.419355,?,-1
balance-scale,3,8,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,563,62,51,11,0,82.258065,17.741935,0,0.671642,0.195864,0.288951,51.500593,66.23645,82.079511,44.054739,38.024772,1.323863,0.71056,0.613303,39.886103,0.643324,3019.556325,0.862069,25,0.181818,6,0.818182,27,0.137931,4,0.806452,0.862069,0.833333,0.678834,0.945664,0.942096,0.822581,0.151458,0.848542,0.177419,?,0.822581,?,?,0.934911,0.89271,?,0.822581,0.007,0,0,0,0,0,74664,40145,5576,98.387097,76.88172,?,-1
balance-scale,3,9,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,563,62,50,12,0,80.645161,19.354839,0,0.641963,0.210136,0.301227,55.253107,69.050314,82.079511,48.941977,33.137534,1.323863,0.789387,0.534476,37.1965,0.599944,2815.941381,0.928571,26,0.176471,6,0.823529,28,0.071429,2,0.8125,0.928571,0.866667,0.748961,0.973739,0.972352,0.806452,0.16474,0.83526,0.193548,?,0.806452,?,?,0.921103,0.889135,?,0.806452,0.007,0,0,0,0,0,76937,40145,5576,96.774194,77.956989,?,-1
balance-scale,3,10,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,563,62,55,7,0,88.709677,11.290323,0,0.790944,0.164008,0.260104,43.124281,59.623805,82.079511,38.797105,43.282406,1.323863,0.62576,0.698103,45.534253,0.734423,3447.146594,0.964286,27,0.088235,3,0.911765,31,0.035714,1,0.9,0.964286,0.931034,0.872393,0.985294,0.984653,0.887097,0.096544,0.903456,0.112903,?,0.887097,?,?,0.959917,0.915822,?,0.887097,0.012,0,0.015625,0,15.625,0,88744,40145,5576,98.387097,70.430108,?,-1
balance-scale,4,1,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,562,63,51,12,0,80.952381,19.047619,0,0.65097,0.186868,0.284427,49.173685,65.256847,83.196146,47.347128,35.849018,1.320574,0.751542,0.569032,41.818621,0.663788,3164.997081,0.931034,27,0.235294,8,0.764706,26,0.068966,2,0.771429,0.931034,0.84375,0.697867,0.974645,0.977803,0.809524,0.150295,0.849705,0.190476,0.764273,0.809524,0.782951,0.661059,0.93522,0.90237,0.566964,0.809524,0.009,0,0.015625,0,15.625,0,84398,40076,5645,96.825397,76.190476,?,-1
balance-scale,4,2,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,562,63,52,11,0,82.539683,17.460317,0,0.676471,0.175896,0.276973,46.286403,63.54652,83.196146,41.917853,41.278293,1.320574,0.665363,0.655211,43.8931,0.696716,3322.001802,0.896552,26,0.205882,7,0.794118,27,0.103448,3,0.787879,0.896552,0.83871,0.689273,0.971095,0.971155,0.825397,0.148926,0.851074,0.174603,?,0.825397,?,?,0.947068,0.904846,?,0.825397,0.006,0.001,0,0,0,0,74589,40076,5645,98.412698,78.835979,?,-1
balance-scale,4,3,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,562,63,56,7,0,88.888889,11.111111,0,0.794118,0.145787,0.239738,38.36339,55.00374,83.196146,33.083988,50.112158,1.320574,0.525143,0.795431,50.534672,0.802138,3824.661992,1,29,0.088235,3,0.911765,31,0,0,0.90625,1,0.95082,0.909003,0.994929,0.994468,0.888889,0.094771,0.905229,0.111111,?,0.888889,?,?,0.979587,0.933267,?,0.888889,0.008,0,0.015625,0,15.625,0,91734,40076,5645,100,71.428571,?,-1
balance-scale,4,4,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,562,63,55,8,0,87.301587,12.698413,0,0.764706,0.179245,0.271116,47.167841,62.202898,83.196146,40.59015,42.605996,1.320574,0.644288,0.676286,45.096574,0.715819,3413.08538,0.965517,28,0.147059,5,0.852941,29,0.034483,1,0.848485,0.965517,0.903226,0.816803,0.977181,0.973208,0.873016,0.10831,0.89169,0.126984,?,0.873016,?,?,0.953621,0.911205,?,0.873016,0.007,0,0,0,0,0,82867,40076,5645,96.825397,75.661376,?,-1
balance-scale,4,5,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,562,63,53,10,0,84.126984,15.873016,0,0.705882,0.189691,0.284695,49.916676,65.31831,83.196146,45.920806,37.27534,1.320574,0.728902,0.591672,40.916436,0.649467,3096.716168,0.931034,27,0.147059,5,0.852941,29,0.068966,2,0.84375,0.931034,0.885246,0.781601,0.954361,0.939715,0.84127,0.135387,0.864613,0.15873,?,0.84127,?,?,0.922647,0.884991,?,0.84127,0.007,0,0.015625,0,15.625,0,78985,40076,5645,98.412698,78.835979,?,-1
balance-scale,4,6,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,20190328.0645,563,62,51,11,0,82.258065,17.741935,0,0.666667,0.197207,0.288993,52.353026,66.966914,79.57723,43.17574,36.40149,1.283504,0.696383,0.587121,38.261398,0.617119,2886.838713,0.965517,28,0.212121,7,0.787879,26,0.034483,1,0.8,0.965517,0.875,0.758164,0.976489,0.978286,0.822581,0.155914,0.844086,0.177419,?,0.822581,?,?,0.940835,0.906003,?,0.822581,0.007,0,0,0,0,0,94371,40145,5576,100,77.956989,?,-1
