@relation 'emotion-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute 'CO2 0' numeric
@attribute 'm33.0335 0' numeric
@attribute 'm33.0335 4' numeric
@attribute 'm33.0335 5' numeric
@attribute 'm34.0372 4' numeric
@attribute 'm35.0385 4' numeric
@attribute 'm43.0178 0' numeric
@attribute 'm45.0335 0' numeric
@attribute 'm45.0335 2' numeric
@attribute 'm47.0491 0' numeric
@attribute 'm47.0491 2' numeric
@attribute 'm47.0491 3' numeric
@attribute 'm48.0071 5' numeric
@attribute 'm59.9293 0' numeric
@attribute 'm63.0263 2' numeric
@attribute 'm63.0457 1' numeric
@attribute 'm64.9278 6' numeric
@attribute 'm65.0603 3' numeric
@attribute 'm71.0157 8' numeric
@attribute 'm71.0855 1' numeric
@attribute 'm72.9853 3' numeric
@attribute 'm84.0920 6' numeric
@attribute 'm84.0920 7' numeric
@attribute 'm89.0271 0' numeric
@attribute 'm89.0271 2' numeric
@attribute 'm89.0271 3' numeric
@attribute 'm89.0597 2' numeric
@attribute 'm89.0597 3' numeric
@attribute 'm95.0158 0' numeric
@attribute 'm97.0296 3' numeric
@attribute 'm97.1012 1' numeric
@attribute 'm99.0440 4' numeric
@attribute 'm100.9380 9' numeric
@attribute 'm105.0342 0' numeric
@attribute 'm111.0800 0' numeric
@attribute 'm111.0800 1' numeric
@attribute 'm113.1425 2' numeric
@attribute 'm120.9533 0' numeric
@attribute 'm120.9533 1' numeric
@attribute 'm120.9533 2' numeric
@attribute 'm120.9533 3' numeric
@attribute 'm120.9533 6' numeric
@attribute 'm136.1310 1' numeric
@attribute 'm148.9709 6' numeric
@attribute 'm148.9709 7' numeric
@attribute 'm149.1000 8' numeric
@attribute 'm149.1000 9' numeric
@attribute 'm153.1274 0' numeric
@attribute target {0,1}

@data
1044.51,86.8763,87.9977,86.1215,0.698771,0.581595,43.3794,53.5441,54.1897,61.6601,60.9473,62.5533,0.534317,0.073346,1.16002,1.14363,0.083084,1.06996,0.04585,2.49303,0.330932,0.721899,0.579773,0.492803,0.529633,0.569747,1.60178,1.69127,1.20099,1.78209,1.70125,0.354815,0.128248,0.276705,0.31131,0.369054,0.167305,0.115279,0.054116,0.134282,0.125525,0.136498,0.175966,0.396064,0.445542,0.352729,0.418733,2.84969,1
1044.3,86.1343,86.1215,87.8647,1.29175,0.515785,43.463,52.0297,53.5904,61.9973,62.5533,63.8636,0.469413,0.170772,1.07869,0.765889,0.182763,1.02707,0.127619,2.40833,0.22583,0.579773,0.717902,0.49184,0.569747,0.34633,1.69127,1.61724,1.00048,1.88405,1.46988,0.327424,0.140347,0.246944,0.369054,0.36086,0.351081,0.054116,0.134282,0.125525,0.135418,0.146569,0.22892,0.445542,0.350737,0.418733,0.275401,3.02157,1
1045.71,86.2589,87.8647,87.2937,0.755443,0.935572,42.491,54.1897,52.1307,60.9473,63.8636,62.0298,0.487959,0.097773,1.13434,0.775422,0.06947,0.979595,0.050478,2.34893,0.234768,0.717902,0.735067,0.529633,0.34633,0.596755,1.61724,1.49253,1.05504,1.78558,1.5375,0.492664,0.178093,0.276928,0.36086,0.331246,0.181471,0.134282,0.125525,0.135418,0.129099,0.110178,0.318641,0.350737,0.377623,0.275401,0.247628,3.55549,0
1046.45,86.9104,87.2937,87.4948,0.857995,0.808582,43.6461,53.5904,51.556,62.5533,62.0298,60.6954,0.441483,0.13698,1.15167,0.821769,0.106633,1.04238,0.099195,2.5518,0.302833,0.735067,0.566012,0.569747,0.596755,0.433976,1.49253,1.77936,0.979516,1.7035,1.25869,0.445369,0.173906,0.221923,0.331246,0.304083,0.149382,0.125525,0.135418,0.129099,0.136498,0.099341,0.216018,0.377623,0.496086,0.247628,0.162724,3.89038,1
1048.21,87.9977,87.4948,85.911,0.935325,0.743134,42.4995,52.1307,53.2266,63.8636,60.6954,60.5566,0.437428,0.162168,0.977493,0.891309,0.080283,1.20275,0.220303,2.39621,0.226722,0.566012,0.678795,0.34633,0.433976,0.487833,1.77936,1.93976,1.3125,2.08339,1.4834,0.292558,0.237273,0.324984,0.304083,0.323469,0.153024,0.135418,0.129099,0.136498,0.146569,0.154286,0.243113,0.496086,0.356292,0.162724,0.280047,4.08133,1
1051.78,86.1215,85.911,85.7358,0.810307,0.81219,44.5544,51.556,54.0895,62.0298,60.5566,59.4913,0.51611,0.079622,1.3761,0.615653,0.158585,1.04024,0.129919,2.47601,0.274869,0.678795,0.601314,0.596755,0.487833,0.4584,1.93976,1.64201,1.1557,2.19318,1.38997,0.369619,0.167602,0.321216,0.323469,0.447961,0.246488,0.129099,0.136498,0.146569,0.110178,0.13397,0.246301,0.356292,0.462844,0.280047,0.254954,4.22726,0
1052.95,87.8647,85.7358,87.4148,0.756359,0.732297,43.9165,53.2266,53.7192,60.6954,59.4913,61.4166,0.564057,0.08028,0.965565,0.501273,0.146797,0.691072,0.204334,2.6061,0.221336,0.601314,0.614527,0.433976,0.4584,0.545579,1.64201,1.50532,0.973471,2.03357,1.41775,0.342313,0.069409,0.374816,0.447961,0.430364,0.202842,0.136498,0.146569,0.110178,0.099341,0.118231,0.216522,0.462844,0.355338,0.254954,0.195827,4.64935,1
1052.92,87.2937,87.4148,87.3979,1.46686,0.829848,42.4802,54.0895,52.723,60.5566,61.4166,60.2213,0.482027,0.005307,1.64039,0.922252,0.085458,1.00485,0.193727,2.45041,0.169461,0.614527,0.799774,0.487833,0.545579,0.548905,1.50532,1.8504,0.975835,1.77546,1.32139,0.353819,0.219747,0.380914,0.430364,0.412964,0.177079,0.146569,0.110178,0.099341,0.154286,0.09154,0.389737,0.355338,0.424453,0.195827,0.264526,4.88587,1
1055.28,87.4948,87.3979,85.2322,0.769751,0.72417,44.0582,53.7192,52.4701,59.4913,60.2213,58.8089,0.382586,0.068114,1.33165,1.0189,0.11946,0.999399,0.021459,2.17522,0.211237,0.799774,0.664631,0.4584,0.548905,0.492962,1.8504,1.61205,1.27227,1.88012,1.368,0.309017,0.140704,0.248623,0.412964,0.456147,0.182788,0.110178,0.099341,0.154286,0.13397,0.056592,0.291866,0.424453,0.286355,0.264526,0.230367,5.12078,1
1056.67,85.911,85.2322,86.3882,0.995507,0.497096,46.0415,52.723,53.4424,61.4166,58.8089,60.7416,0.585704,0.071664,1.29112,0.737704,0.070175,0.85632,0.09887,1.98001,0.153045,0.664631,0.651646,0.545579,0.492962,0.405069,1.61205,1.93605,1.18121,2.13766,1.463,0.391861,0.180044,0.423185,0.456147,0.296137,0.140036,0.099341,0.154286,0.13397,0.118231,0.16611,0.183626,0.286355,0.377958,0.230367,0.200843,5.27957,1
1056.29,85.7358,86.3882,87.7458,1.08983,0.794639,44.8361,52.4701,53.0115,60.2213,60.7416,61.6618,0.475845,0.025059,1.21276,0.746864,0.147326,0.982145,0.216878,2.31456,0.21942,0.651646,0.746072,0.548905,0.405069,0.558167,1.93605,1.4185,0.90328,2.01967,1.42441,0.445701,0.196228,0.194897,0.296137,0.356917,0.116419,0.154286,0.13397,0.118231,0.09154,0.067278,0.192785,0.377958,0.353787,0.200843,0.160694,5.1617,1
1054.89,87.4148,87.7458,88.1059,0.615246,0.726487,44.4706,53.4424,53.981,58.8089,61.6618,60.809,0.347948,0.189512,1.02239,0.983558,0.142658,0.822611,0.101845,2.17807,0.084822,0.746072,0.694285,0.492962,0.558167,0.559915,1.4185,1.90455,0.86112,2.06173,1.45536,0.352869,0.182669,0.312034,0.356917,0.405788,0.10859,0.13397,0.118231,0.09154,0.056592,0.130251,0.243445,0.353787,0.335025,0.160694,0.3535,6.36097,1
1055.35,87.3979,88.1059,88.1633,0.688797,0.608463,43.9669,53.0115,54.0008,60.7416,60.809,61.1815,0.443398,0.149707,0.995666,0.807605,0.077434,0.933284,0.110034,2.34547,0.126663,0.694285,0.775333,0.405069,0.559915,0.484112,1.90455,1.8742,1.18059,1.83921,1.57502,0.687296,0.097981,0.40488,0.405788,0.243692,0.207665,0.118231,0.09154,0.056592,0.16611,0.103029,0.216241,0.335025,0.233107,0.3535,0.262927,6.27021,1
1053.52,85.2322,88.1633,85.5482,0.770168,0.599609,42.8426,53.981,52.6434,61.6618,61.1815,59.1023,0.374104,0.169845,1.14083,0.778874,0.179829,1.23537,0.039462,2.31525,0.256895,0.775333,0.790632,0.558167,0.484112,0.657622,1.8742,1.52733,1.14629,1.9386,1.17113,0.409768,0.13378,0.210438,0.243692,0.448476,0.207452,0.09154,0.056592,0.16611,0.067278,0.158469,0.23137,0.233107,0.409646,0.262927,0.222551,5.17154,1
1051.17,86.3882,85.5482,87.1702,0.889429,0.817044,44.4952,54.0008,52.8894,60.809,59.1023,62.6413,0.384821,0.046359,0.956216,0.915413,0.037241,1.1519,0.207182,2.19699,0.213173,0.790632,0.62625,0.559915,0.657622,0.437613,1.52733,1.90481,1.33819,1.83477,1.37313,0.452494,0.104909,0.286366,0.448476,0.397302,0.112425,0.056592,0.16611,0.067278,0.130251,0.073636,0.111845,0.409646,0.367171,0.222551,0.25888,4.71231,1
1048.45,87.7458,87.1702,87.7587,0.924877,0.71862,41.9412,52.6434,53.6929,61.1815,62.6413,61.0971,0.398363,0.111339,1.07332,0.827639,0.086645,1.13475,0.174691,2.66941,0.23409,0.62625,0.725052,0.484112,0.437613,0.454466,1.90481,1.62965,1.05173,1.75334,1.63235,0.322429,0.169981,0.289154,0.397302,0.324461,0.184735,0.16611,0.067278,0.130251,0.103029,0.104328,0.243172,0.367171,0.513264,0.25888,0.223616,4.86831,1
1047.66,88.1059,87.7587,86.355,1.02699,0.767482,43.7741,52.8894,52.4449,59.1023,61.0971,58.4269,0.374396,0.219854,1.08416,0.842827,0.059554,0.835316,0.058711,2.67388,0.338102,0.725052,0.57939,0.657622,0.454466,0.528033,1.62965,1.72902,1.18987,1.89065,1.48358,0.385659,0.215105,0.386573,0.324461,0.37108,0.203284,0.067278,0.130251,0.103029,0.158469,0.090923,0.171196,0.513264,0.344816,0.223616,0.124412,4.77978,1
1047.57,88.1633,86.355,89.0945,0.527993,0.876953,44.7152,53.6929,51.5194,62.6413,58.4269,60.6058,0.60245,0.104918,1.15966,0.953786,0.081217,1.21651,0.145612,2.39098,0.099347,0.57939,0.680522,0.437613,0.528033,0.466207,1.72902,1.81575,1.18001,2.21311,1.58971,0.471553,0.160057,0.406393,0.37108,0.344512,0.115369,0.130251,0.103029,0.158469,0.073636,0.101096,0.245244,0.344816,0.466218,0.124412,0.397114,4.6394,0
1046.85,85.5482,89.0945,83.9825,1.04481,0.684779,44.5066,52.4449,53.2741,61.0971,60.6058,60.3951,0.625739,0.118379,1.12236,0.756684,0.08188,1.18587,0.099342,2.57503,0.23643,0.680522,0.791832,0.454466,0.466207,0.523508,1.81575,1.6638,1.16019,2.04096,1.27881,0.264978,0.246254,0.355527,0.344512,0.377453,0.185682,0.103029,0.158469,0.073636,0.104328,0.191064,0.185149,0.466218,0.503807,0.397114,0.345721,4.24686,0
1045.56,87.1702,83.9825,89.1641,0.931528,0.713703,43.258,51.5194,52.7444,58.4269,60.3951,61.3696,0.513857,0.070217,1.25331,1.00866,0.04534,0.963807,0.208125,2.42007,0.239682,0.791832,0.669523,0.528033,0.523508,0.543732,1.6638,1.5456,1.09826,1.92607,1.52896,0.465146,0.149109,0.289678,0.377453,0.344784,0.166974,0.158469,0.073636,0.104328,0.090923,0.158362,0.225208,0.503807,0.37663,0.345721,0.279577,3.91903,0
1044.36,87.7587,89.1641,87.2519,0.634634,0.601067,43.1446,53.2741,53.1924,60.6058,61.3696,59.5705,0.389867,0.154615,0.99439,1.01732,0.065885,1.00937,0.01666,2.48309,0.382137,0.669523,0.70237,0.466207,0.543732,0.688149,1.5456,1.66167,1.19619,2.11814,1.43198,0.508833,0.066949,0.396644,0.344784,0.491124,0.273357,0.073636,0.104328,0.090923,0.101096,0.121115,0.210345,0.37663,0.373606,0.279577,0.334027,5.15933,1
1048.52,86.355,87.2519,88.4219,0.642072,0.608204,44.0621,52.7444,53.3716,60.3951,59.5705,58.3139,0.210031,0.160409,1.25083,0.815048,0.135221,0.872728,0.159688,2.53122,0.233074,0.70237,0.856531,0.523508,0.688149,0.385087,1.66167,1.82823,1.37466,1.92293,1.67408,0.561578,0.244279,0.344567,0.491124,0.416237,0.103236,0.104328,0.090923,0.101096,0.191064,0.108007,0.263428,0.373606,0.429827,0.334027,0.140122,5.54857,1
1048.48,89.0945,88.4219,84.3601,1.17671,0.593862,42.49,53.1924,53.6717,61.3696,58.3139,57.6978,0.484436,0.06361,0.866366,0.687336,0.098743,1.0389,0.156318,2.41753,0.26898,0.856531,0.576579,0.543732,0.385087,0.399854,1.82823,1.63747,1.06252,2.24146,1.58303,0.44017,0.144103,0.298811,0.416237,0.438745,0.180469,0.090923,0.101096,0.191064,0.158362,0.029622,0.244948,0.429827,0.403099,0.140122,0.215348,4.95763,1
1045.33,83.9825,84.3601,88.2387,0.637911,0.527639,43.5118,53.3716,51.3246,59.5705,57.6978,58.2111,0.469131,0.086932,0.971806,0.951125,0.151328,0.989869,0.104652,2.63156,0.298065,0.576579,0.556117,0.688149,0.399854,0.389563,1.63747,2.01898,1.3608,1.79203,1.33053,0.428312,0.243253,0.295603,0.438745,0.307273,0.196178,0.101096,0.191064,0.158362,0.121115,0.091452,0.251931,0.403099,0.500061,0.215348,0.258114,4.51725,1
1041.72,89.1641,88.2387,86.3763,1.27697,0.66379,44.0062,53.6717,52.8431,58.3139,58.2111,59.1863,0.224636,0.029098,1.23075,0.709481,0.01473,1.14483,0.145438,2.63901,0.181359,0.556117,0.726076,0.385087,0.389563,0.319935,2.01898,1.78617,1.13717,1.97184,1.64513,0.411261,0.184057,0.212434,0.307273,0.392559,0.193408,0.191064,0.158362,0.121115,0.108007,0.153897,0.279848,0.500061,0.357473,0.258114,0.297032,4.35505,0
1043.26,87.2519,86.3763,87.763,0.947782,0.790746,42.2081,51.3246,54.0017,57.6978,59.1863,59.9306,0.432905,0.099658,0.843123,0.807732,0.070236,0.747595,0.096128,2.47387,0.163063,0.726076,0.560373,0.399854,0.319935,0.518714,1.78617,1.83416,0.99855,2.18219,1.50618,0.40569,0.180065,0.439709,0.392559,0.480847,0.160172,0.158362,0.121115,0.108007,0.029622,0.124391,0.134107,0.357473,0.282175,0.297032,0.216774,4.59444,0
1047.44,88.4219,87.763,86.9455,0.716341,0.656436,43.3451,52.8431,55.1538,58.2111,59.9306,59.3611,0.537477,0.272962,1.14369,0.795313,0.102944,1.01282,0.026124,2.16864,0.243366,0.560373,0.686874,0.389563,0.518714,0.370781,1.83416,1.87747,1.17355,2.15337,1.34894,0.59797,0.111964,0.433598,0.480847,0.368721,0.149067,0.121115,0.108007,0.029622,0.091452,0.064283,0.210368,0.282175,0.395584,0.216774,0.312327,5.38244,0
1051.73,84.3601,86.9455,87.7778,0.686156,0.657567,43.163,54.0017,54.8075,59.1863,59.3611,58.895,0.570774,0.260098,1.13192,0.73165,0.085761,1.04667,0.109374,2.41096,0.153672,0.686874,0.589186,0.319935,0.370781,0.419275,1.87747,1.51957,0.815965,1.84005,1.5755,0.484686,0.141771,0.175811,0.368721,0.4127,0.229417,0.108007,0.029622,0.091452,0.153897,0.165891,0.166647,0.395584,0.431022,0.312327,0.347512,5.17263,0
1054.55,88.2387,87.7778,89.0929,1.09434,0.858152,44.3754,55.1538,53.511,59.9306,58.895,56.0969,0.37089,0.054787,1.15162,0.569349,0.116088,0.823807,0.064265,2.51089,0.083614,0.589186,0.794898,0.518714,0.419275,0.512798,1.51957,1.81861,1.12518,2.38361,1.7031,0.461201,0.087518,0.295558,0.4127,0.468289,0.249787,0.029622,0.091452,0.153897,0.124391,0.163192,0.308441,0.431022,0.38266,0.347512,0.331964,4.23946,0
1054.65,86.3763,89.0929,88.8288,1.47008,0.778611,44.4914,54.8075,52.7026,59.3611,56.0969,57.2024,0.255549,0.218326,0.882316,0.765776,0.134625,0.867422,0.092015,2.74674,0.058395,0.794898,0.811638,0.370781,0.512798,0.492272,1.81861,1.71248,1.27357,1.84365,1.29219,0.67802,0.104162,0.313129,0.468289,0.37674,0.22072,0.091452,0.153897,0.124391,0.064283,0.085898,0.290656,0.38266,0.387888,0.331964,0.313149,4.36756,0
1055.08,87.763,88.8288,84.8214,0.528623,0.640464,43.5528,53.511,53.7169,58.895,57.2024,57.1123,0.400346,0.109294,0.878689,1.06428,0.059253,0.906432,0.16315,2.39022,0.188029,0.811638,0.545691,0.419275,0.492272,0.615736,1.71248,1.74585,0.972278,1.9599,1.44986,0.402759,0.13093,0.23306,0.37674,0.344673,0.27423,0.153897,0.124391,0.064283,0.165891,0.101406,0.210543,0.387888,0.422665,0.313149,0.319729,4.71044,1
1054.37,86.9455,84.8214,85.2748,0.733682,0.677861,44.3612,52.7026,53.2733,56.0969,57.1123,55.8505,0.495296,0.104209,1.03673,0.942092,0.071462,0.830534,0.278802,2.49464,0.297618,0.545691,0.701674,0.512798,0.615736,0.475882,1.74585,1.85336,1.24892,2.49654,1.51254,0.523521,0.158385,0.301418,0.344673,0.414341,0.254297,0.124391,0.064283,0.165891,0.163192,0.140816,0.189815,0.422665,0.393748,0.319729,0.215494,4.4985,1
1052.73,87.7778,85.2748,86.7429,0.660653,0.810503,44.27,53.7169,52.8106,57.2024,55.8505,56.4394,0.399989,0.012733,1.29204,0.929392,0.127462,0.869872,0.109889,2.35673,0.323052,0.701674,0.750893,0.492272,0.475882,0.44542,1.85336,1.81786,1.17921,2.45863,1.39283,0.48469,0.171032,0.2532,0.414341,0.420694,0.272551,0.064283,0.165891,0.163192,0.085898,0.166933,0.260653,0.393748,0.494135,0.215494,0.240527,4.50734,1
1050.94,89.0929,86.7429,87.8556,1.11628,0.724925,42.191,53.2733,54.6424,57.1123,56.4394,56.438,0.492811,0.089972,0.994046,0.843371,0.158081,0.864436,0.021911,2.527,0.193635,0.750893,0.6028,0.615736,0.44542,0.28134,1.81786,1.89427,1.14191,2.12939,1.61672,0.451344,0.180507,0.396757,0.420694,0.368965,0.205951,0.165891,0.163192,0.085898,0.101406,0.055681,0.20662,0.494135,0.27163,0.240527,0.293729,4.92221,0
1052.15,88.8288,87.8556,88.4458,1.22697,0.575452,43.4908,52.8106,50.5958,55.8505,56.438,58.5726,0.615428,0.074145,1.01965,0.869098,0.117286,1.048,0.092923,2.44285,0.223156,0.6028,0.672286,0.475882,0.28134,0.44755,1.89427,1.76317,1.19482,2.30145,1.42921,0.512928,0.159058,0.440866,0.368965,0.336159,0.236423,0.163192,0.085898,0.101406,0.140816,0.051816,0.227023,0.27163,0.356419,0.293729,0.243765,4.98256,1
1053.42,84.8214,88.4458,85.99,1.08414,0.616623,43.3371,54.6424,52.6962,56.4394,58.5726,58.166,0.418998,0.159062,1.02931,0.554369,0.076303,1.03771,0.086243,2.54206,0.217272,0.672286,0.732152,0.44542,0.44755,0.334995,1.76317,1.96617,0.881649,2.00355,1.48226,0.495164,0.182164,0.246722,0.336159,0.434398,0.206872,0.085898,0.101406,0.140816,0.166933,0.10589,0.264128,0.356419,0.391098,0.243765,0.288505,4.53555,1
1053.75,85.2748,85.99,87.3044,0.951894,0.589488,45.8173,50.5958,52.4404,56.438,58.166,60.148,0.451359,0.085324,1.09707,1.04973,0.083919,0.933796,0.034267,2.33657,0.228192,0.732152,0.555878,0.28134,0.334995,0.407868,1.96617,1.67136,1.31954,2.10272,1.63783,0.477409,0.123819,0.409462,0.434398,0.160381,0.217114,0.101406,0.140816,0.166933,0.055681,0.157069,0.17311,0.391098,0.31191,0.288505,0.294626,4.59841,1
1054.6,86.7429,87.3044,87.1513,0.634238,0.646447,43.7152,52.6962,52.5051,58.5726,60.148,58.6304,0.438446,0.107481,1.27881,0.841093,0.089198,1.00452,0.291573,2.32499,0.245097,0.555878,0.713915,0.44755,0.407868,0.555952,1.67136,1.45625,1.18545,2.18067,1.42415,0.588761,0.144662,0.262354,0.160381,0.458581,0.302505,0.140816,0.166933,0.055681,0.051816,0.060598,0.251864,0.31191,0.473092,0.294626,0.234768,4.32927,1
1057.43,87.8556,87.1513,84.2411,0.735813,1.02267,44.4134,52.4404,53.0746,58.166,58.6304,57.8157,0.284638,0.157191,1.26253,0.915886,0.15855,0.949756,0.209533,2.54589,0.206158,0.713915,0.793812,0.334995,0.555952,0.517292,1.45625,1.54491,1.21302,2.12075,1.38571,0.4392,0.224714,0.260057,0.458581,0.38759,0.187138,0.166933,0.055681,0.051816,0.10589,0.09897,0.20359,0.473092,0.490293,0.234768,0.257158,4.3251,1
1062.09,88.4458,84.2411,87.4844,0.71924,0.673939,44.1228,52.5051,54.161,60.148,57.8157,57.6797,0.541301,0.045347,0.910757,0.806322,0.253377,1.12349,0.1041,2.62287,0.260535,0.793812,0.492628,0.407868,0.517292,0.295487,1.54491,1.72619,1.16968,1.94712,1.79482,0.487757,0.155238,0.362851,0.38759,0.28684,0.248201,0.055681,0.051816,0.10589,0.157069,0.126399,0.240366,0.490293,0.424948,0.257158,0.220448,4.27253,1
1065.32,85.99,87.4844,87.0922,0.983427,0.635367,42.6123,53.0746,52.6751,58.6304,57.6797,58.536,0.400992,0.117004,1.17068,1.1325,0.134798,0.973803,0.300811,2.43414,0.155835,0.492628,0.60986,0.555952,0.295487,0.405507,1.72619,1.33707,1.24986,1.82502,1.31491,0.539475,0.273065,0.387671,0.28684,0.368182,0.216915,0.051816,0.10589,0.157069,0.060598,0.118902,0.261391,0.424948,0.381017,0.220448,0.127044,4.29679,1
1065.47,87.3044,87.0922,84.7331,0.623381,0.667543,44.6958,54.161,52.6107,57.8157,58.536,60.8161,0.36894,0.105724,0.95649,0.623467,0.115005,0.925175,0.084232,2.07971,0.166469,0.60986,0.737559,0.517292,0.405507,0.272086,1.33707,1.99186,1.06319,1.9405,1.52469,0.383815,0.139288,0.309567,0.368182,0.276738,0.21308,0.10589,0.157069,0.060598,0.09897,0.155449,0.235893,0.381017,0.434235,0.127044,0.279177,4.0273,1
1062.86,87.1513,84.7331,87.627,0.731656,0.695626,43.8566,52.6751,54.7473,57.6797,60.8161,58.124,0.413506,0.134857,1.01409,0.923965,0.148548,0.797672,0.314656,2.37243,0.310311,0.737559,0.705579,0.295487,0.272086,0.402848,1.99186,1.95326,1.11809,2.11757,1.5625,0.466721,0.16257,0.264755,0.276738,0.380744,0.150247,0.157069,0.060598,0.09897,0.126399,0.112259,0.209697,0.434235,0.424269,0.279177,0.313907,4.34305,1
1058.27,84.2411,87.627,89.1673,0.651767,0.731643,43.0133,52.6107,54.2385,58.536,58.124,60.6674,0.475412,0.129506,0.976819,0.864792,0.129815,1.08747,0.145043,2.37863,0.310021,0.705579,0.602653,0.405507,0.402848,0.449425,1.95326,1.95667,1.23643,2.38033,1.39929,0.511935,0.264272,0.304076,0.380744,0.350193,0.235393,0.060598,0.09897,0.126399,0.118902,0.147274,0.191632,0.424269,0.432373,0.313907,0.186854,4.02629,1
1057.17,87.4844,89.1673,86.3948,0.945916,0.630478,44.7442,54.7473,53.0424,60.8161,60.6674,59.4039,0.469145,0.046252,1.36757,0.771143,0.104819,0.75892,0.152008,2.38774,0.111979,0.602653,0.781409,0.272086,0.449425,0.345093,1.95667,1.89569,1.25957,1.75616,1.65807,0.58257,0.163564,0.279114,0.350193,0.306541,0.221626,0.09897,0.126399,0.118902,0.155449,0.16934,0.235164,0.432373,0.304459,0.186854,0.269709,4.22978,1
1055.1,87.0922,86.3948,85.8021,1.22863,0.648371,44.201,54.2385,53.755,58.124,59.4039,57.2163,0.398834,0.035948,1.16138,0.677969,0.052453,0.912676,0.059193,2.2516,0.20027,0.781409,0.756885,0.402848,0.345093,0.489619,1.89569,1.75098,1.29864,2.08528,1.57849,0.400741,0.180112,0.293681,0.306541,0.192235,0.284083,0.126399,0.118902,0.155449,0.112259,0.13889,0.282817,0.304459,0.219412,0.269709,0.318534,4.16444,1
1052.94,84.7331,85.8021,87.6532,0.939984,0.843898,44.0509,53.0424,51.9081,60.6674,57.2163,58.1612,0.487625,0.117564,1.19507,0.673832,0.1514,0.879606,0.074799,2.293,0.213107,0.756885,0.658487,0.449425,0.489619,0.380799,1.75098,1.70561,0.978636,2.18291,1.49987,0.467325,0.161494,0.317817,0.192235,0.529631,0.235789,0.118902,0.155449,0.112259,0.147274,0.041966,0.309961,0.219412,0.471018,0.318534,0.279243,3.80453,1
1052.59,87.627,87.6532,87.0719,1.145,0.678232,45.303,53.755,54.4429,59.4039,58.1612,60.247,0.530648,0.129199,1.08769,0.866805,0.078678,1.16815,0.051954,2.37966,0.140594,0.658487,0.68211,0.345093,0.380799,0.51218,1.70561,1.64028,1.02141,2.40473,1.68019,0.569833,?,0.360697,0.529631,0.390216,0.22768,0.155449,0.112259,0.147274,0.16934,0.124746,0.17875,0.471018,0.362839,0.279243,?,3.77917,1
1052.62,89.1673,87.0719,88.6391,1.18776,0.887052,44.8991,51.9081,53.0922,57.2163,60.247,57.5751,0.360362,0.237976,0.730698,0.598854,0.085608,0.940614,?,2.56163,0.138482,0.68211,0.657942,0.489619,0.51218,0.406626,1.64028,1.845,1.07958,1.80122,1.45701,0.508506,?,0.375065,0.390216,0.332135,0.249248,0.112259,0.147274,0.16934,0.13889,0.06443,0.195097,0.362839,0.37072,?,?,3.86221,1
1051.46,86.3948,88.6391,86.5784,1.18963,0.741021,43.4489,54.4429,53.9216,58.1612,57.5751,55.2411,0.430538,0.122514,1.02331,1.03478,0.046667,0.723901,?,2.85306,0.185558,0.657942,?,0.380799,0.406626,0.564784,1.845,1.91225,1.20861,2.13762,1.74015,0.399,?,0.320921,0.332135,0.612004,0.194765,0.147274,0.16934,0.13889,0.041966,0.115322,0.262832,0.37072,?,?,?,3.89708,1
1048.64,85.8021,86.5784,90.7079,1.31275,0.917089,43.2419,53.0922,53.1208,60.247,55.2411,58.8483,0.597474,0.100783,0.933502,0.906671,?,0.815865,?,2.53299,0.26783,?,?,0.51218,0.564784,0.518228,1.91225,1.93585,1.0473,1.83083,1.50358,0.431179,?,0.36641,0.612004,0.450908,0.275882,0.16934,0.13889,0.041966,0.124746,?,0.249387,?,?,?,?,3.78112,1
1047.08,87.6532,90.7079,?,1.01026,0.80421,46.3401,53.9216,52.4765,57.5751,58.8483,60.0561,?,0.176802,1.23179,1.08406,?,0.945723,?,2.39598,0.261868,?,?,0.406626,0.518228,0.467479,1.93585,2.13247,1.14467,1.86268,1.50173,0.454334,?,0.252939,0.450908,0.42049,0.123583,0.13889,0.041966,0.124746,0.06443,?,0.166912,?,?,?,?,3.88704,0
1051.6,87.0719,?,?,?,?,45.3345,53.1208,52.9773,55.2411,60.0561,64.7801,?,0.063103,1.1641,0.651025,?,1.26468,?,2.49535,0.177793,?,?,0.564784,0.467479,0.401068,2.13247,1.90852,1.28323,1.97511,1.52256,?,?,0.265395,0.42049,0.38621,0.290536,0.041966,0.124746,0.06443,0.115322,?,0.270904,?,?,?,?,3.90685,0
1057.98,88.6391,?,?,?,?,47.2582,52.4765,54.2853,58.8483,64.7801,?,?,0.158171,1.29283,0.807201,?,?,?,2.63418,?,?,?,0.518228,0.401068,?,1.90852,?,1.05626,?,1.52257,?,?,0.422275,0.38621,0.562076,0.202057,0.124746,0.06443,0.115322,?,?,0.267988,?,?,?,?,4.03833,0
1059.32,86.5784,?,?,?,?,47.0607,52.9773,?,60.0561,?,?,?,0.108222,?,0.921889,?,?,?,2.68658,?,?,?,0.467479,?,?,?,?,1.16826,?,1.837,?,?,0.346351,0.562076,0.426481,?,0.06443,0.115322,?,?,?,0.271983,?,?,?,?,3.95362,0
